Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima(ºC),Temperatura_Maxima(ºC),Vento_Velocidade_Minima(Km/h),Vento_Velocidade_Maxima(Km/h),Vento_Direcao,Vento_Intensidade
20/09/2019,Monte Alegre - PA,Claro a parcialmente nublado,Estavel,25,34,50,95,E - NE,Fracos/Moderados
21/09/2019,Monte Alegre - PA,Claro a nublado,Estavel,24,35,50,95,E - NE,Fracos/Moderados
22/09/2019,Monte Alegre - PA,Claro a parcialmente nublado,Estavel,24,34,50,95,E - NE,Fracos/Moderados
23/09/2019,Monte Alegre - PA,Claro a parcialmente nublado,Estavel,25,34,45,95,E - NE,Fracos/Moderados
24/09/2019,Monte Alegre - PA,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,34,45,95,N - NE,Fracos
25/09/2019,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,50,95,NE,Fracos
26/09/2019,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,33,55,100,NE,Fracos
27/09/2019,Monte Alegre - PA,Nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,32,60,100,NE - E,Fracos
28/09/2019,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,34,50,100,NE - E,Fracos
29/09/2019,Monte Alegre - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,45,95,NE,Fracos/Moderados
30/09/2019,Monte Alegre - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,35,45,95,NE - E,Fracos/Moderados
01/09/2019,Monte Negro - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,36,30,90,W - SW,Fracos
02/09/2019,Monte Negro - RO,Claro a parcialmente nublado,Estavel,23,37,30,90,NW - W,Calmos/Fracos
03/09/2019,Monte Negro - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,37,35,90,W - SW,Fracos
04/09/2019,Monte Negro - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,37,40,90,SW - S,Fracos/Moderados
05/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,45,95,SW - NW,Fracos/Moderados
06/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,35,55,95,W - NW,Calmos/Fracos
07/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,45,95,NW - E,Fracos
10/09/2019,Monte Negro - RO,Claro a parcialmente nublado,Estavel,23,37,30,90,NW,Calmos/Fracos
11/09/2019,Monte Negro - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,38,30,90,NW - W,Calmos/Fracos
12/09/2019,Monte Negro - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,35,30,90,S - SW,Calmos/Fracos
13/09/2019,Monte Negro - RO,Claro a parcialmente nublado,Estavel,23,37,40,80,SW,Fracos/Moderados
14/09/2019,Monte Negro - RO,Claro a parcialmente nublado,Estavel,23,39,30,85,SE - E,Calmos/Fracos
15/09/2019,Monte Negro - RO,Claro a parcialmente nublado,Estavel,23,38,30,80,NW - SW,Calmos/Fracos
16/09/2019,Monte Negro - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,38,30,80,NW - SW,Calmos/Fracos
17/09/2019,Monte Negro - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,35,90,W - NW,Fracos
18/09/2019,Monte Negro - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,37,35,95,NW - N,Fracos/Moderados
19/09/2019,Monte Negro - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,37,35,95,NW - W,Fracos/Moderados
20/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,40,95,NW - W,Fracos
21/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,36,40,95,SW - S,Fracos
22/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,35,45,95,SW - SE,Fracos/Moderados
23/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,36,50,95,SE - NE,Fracos/Moderados
24/09/2019,Monte Negro - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,30,40,90,NW - NE,Calmos/Fracos
26/09/2019,Monte Negro - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,35,35,75,SE,Fracos/Moderados
